Latitude,Longitude,LargestPropertyUseTypeGFA,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseTypeGFA,PropertyGFABuilding(s)(%),BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,LargestPropertyUseType,SecondLargestPropertyUseType,ThirdLargestPropertyUseType,ComplianceStatus,AgeBuilt,Source_principale,Source_secondaire,Source_tertiaire,SiteEnergyUse(kBtu)
47.56166,-122.3237,36000.0,0.0,0.0,100.0,NonResidential,Other,98112.0,2,Greater Duwamish,1.0,5,Other,None,None,Compliant,109,NaturalGas(kBtu),Electricity(kBtu),None,1111293.75
47.5616,-122.32603,28320.0,0.0,0.0,100.0,NonResidential,Distribution Center,98108.0,2,Greater Duwamish,1.0,1,Distribution Center,Parking,None,Compliant,45,Electricity(kBtu),NaturalGas(kBtu),None,4236396.5
47.67816,-122.28998,29079.0,0.0,0.0,100.0,NonResidential,Worship Facility,98115.0,4,Northeast,1.0,1,Worship Facility,None,None,Compliant,61,Electricity(kBtu),NaturalGas(kBtu),None,861643.6875
47.63441,-122.28061,19232.0,9616.0,0.0,66.667,NonResidential,Small- and Mid-Sized Office,98112.0,3,East,1.0,3,Office,Parking,None,Compliant,34,Electricity(kBtu),None,None,726917.5
47.65564,-122.36191,13600.0,8200.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,1.0,2,Office,Distribution Center,None,Compliant,28,Electricity(kBtu),NaturalGas(kBtu),None,1835804.0
47.65223,-122.36147,29527.0,13498.0,0.0,100.0,NonResidential,Laboratory,98119.0,7,Magnolia / Queen Anne,1.0,2,Laboratory,Other,None,Compliant,31,Electricity(kBtu),NaturalGas(kBtu),None,9393108.0
47.54769,-122.3251,30800.0,0.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,51,Electricity(kBtu),None,None,485971.0
47.59901628,-122.3315077,11084.0,11084.0,0.0,100.0,NonResidential,Mixed Use Property,98104.0,3,East,1.0,3,Multifamily Housing,Other - Entertainment/Public Assembly,None,Compliant,116,Electricity(kBtu),NaturalGas(kBtu),None,1784385.25
47.59416,-122.3267,27271.0,5706.0,4473.0,100.0,NonResidential,Warehouse,98134.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,Supermarket/Grocery Store,Distribution Center,Compliant,94,Electricity(kBtu),NaturalGas(kBtu),None,924192.6875
47.59666,-122.32768,268130.0,0.0,0.0,100.0,NonResidential,Large Office,98104.0,2,Downtown,1.0,11,Office,None,None,Compliant,16,Electricity(kBtu),NaturalGas(kBtu),None,15026352.0
47.59706,-122.32813,61665.0,6787.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98104.0,2,Downtown,1.0,11,Office,Bank Branch,None,Compliant,16,Electricity(kBtu),None,None,3782378.25
47.59634,-122.32807,281566.0,0.0,0.0,100.0,NonResidential,Large Office,98104.0,2,Downtown,1.0,11,Office,None,None,Compliant,16,Electricity(kBtu),None,None,14709151.0
47.66368,-122.27324,97500.0,0.0,0.0,100.0,NonResidential,K-12 School,98105.0,4,Northeast,1.0,3,K-12 School,None,None,Compliant,92,NaturalGas(kBtu),Electricity(kBtu),None,3736960.0
47.62495,-122.36036,54015.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98119.0,7,Magnolia / Queen Anne,1.0,5,Office,None,None,Compliant,34,Electricity(kBtu),None,None,3020001.5
47.60805,-122.33978,26554.0,15310.0,7673.0,100.0,NonResidential,Restaurant,98101.0,7,Downtown,1.0,13,Other - Restaurant/Bar,Other,Strip Mall,Compliant,31,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),7798464.0
47.71986,-122.29809,15300.0,4717.0,0.0,100.0,Nonresidential COS,Other,98125.0,5,North,1.0,1,Library,Other - Services,None,Compliant,51,Electricity(kBtu),NaturalGas(kBtu),None,1295685.75
47.59677,-122.30172,67750.0,0.0,0.0,100.0,NonResidential,University,98144.0,3,Central,2.0,1,College/University,None,None,Compliant,3,Electricity(kBtu),NaturalGas(kBtu),None,3543985.5
47.61808,-122.32175,84300.0,0.0,0.0,100.0,NonResidential,University,98122.0,3,East,1.0,5,College/University,None,None,Compliant,10,NaturalGas(kBtu),Electricity(kBtu),None,12184124.0
47.6087,-122.33884,103000.0,0.0,0.0,100.0,NonResidential,Retail Store,98101.0,7,Downtown,1.0,3,Retail Store,None,None,Compliant,25,Electricity(kBtu),NaturalGas(kBtu),None,5214621.5
47.56137,-122.38524,37864.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98116.0,1,Southwest,1.0,1,Supermarket/Grocery Store,None,None,Compliant,8,Electricity(kBtu),NaturalGas(kBtu),None,8025696.0
47.62256,-122.32092,66497.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98122.0,3,East,1.0,2,Supermarket/Grocery Store,None,None,Compliant,66,Electricity(kBtu),NaturalGas(kBtu),None,9290214.0
47.62473,-122.34727,38428.0,0.0,0.0,100.0,NonResidential,Retail Store,98109.0,7,Magnolia / Queen Anne,1.0,4,Retail Store,None,None,Compliant,10,Electricity(kBtu),None,None,3560614.25
47.62473,-122.34727,45980.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98109.0,7,Magnolia / Queen Anne,1.0,4,Supermarket/Grocery Store,None,None,Compliant,10,Electricity(kBtu),NaturalGas(kBtu),None,8305255.0
47.61674,-122.30207,45000.0,0.0,0.0,100.0,NonResidential,Other,98122.0,3,Central,1.0,1,Fitness Center/Health Club/Gym,Swimming Pool,None,Compliant,25,NaturalGas(kBtu),Electricity(kBtu),None,3505497.0
47.59544,-122.33159,432903.0,333698.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,6,Parking,Other - Entertainment/Public Assembly,None,Compliant,17,Electricity(kBtu),NaturalGas(kBtu),None,13730204.0
47.55066,-122.31787,72859.0,0.0,0.0,100.0,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,4,Non-Refrigerated Warehouse,None,None,Compliant,112,Electricity(kBtu),NaturalGas(kBtu),None,1498457.875
47.5823,-122.32937,14877.0,12023.0,4920.0,100.0,NonResidential,Mixed Use Property,98134.0,2,Greater Duwamish,1.0,3,Other,Office,Parking,Compliant,12,Electricity(kBtu),NaturalGas(kBtu),None,1554599.25
47.68454,-122.26235,349953.0,63872.0,0.0,100.0,NonResidential,Warehouse,98115.0,4,Northeast,1.0,0,Non-Refrigerated Warehouse,Office,None,Compliant,76,Electricity(kBtu),NaturalGas(kBtu),None,15206762.0
47.6824,-122.26223,28050.0,0.0,0.0,100.0,NonResidential,Medical Office,98115.0,4,Northeast,1.0,0,Medical Office,None,None,Compliant,56,Electricity(kBtu),NaturalGas(kBtu),None,2193115.0
47.68254,-122.26299,31845.0,31845.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98115.0,4,Northeast,1.0,0,Office,Office,None,Compliant,56,NaturalGas(kBtu),Electricity(kBtu),None,3947209.25
47.60148,-122.33379,92723.0,18364.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98104.0,7,Downtown,1.0,6,Office,Parking,None,Compliant,31,Electricity(kBtu),None,None,4307238.5
47.62256,-122.32092,89820.0,64000.0,41014.0,57.819,NonResidential,Mixed Use Property,98102.0,3,East,1.0,2,Parking,Supermarket/Grocery Store,Multifamily Housing,Compliant,100,Electricity(kBtu),NaturalGas(kBtu),None,2762846.0
47.71864,-122.312,51841.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98115.0,5,North,1.0,1,Supermarket/Grocery Store,Parking,None,Compliant,5,Electricity(kBtu),NaturalGas(kBtu),None,11702959.0
47.64779,-122.33352,26263.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98103.0,4,Lake Union,1.0,1,Office,None,None,Compliant,23,Electricity(kBtu),None,None,1634669.375
47.60427,-122.32311,181930.0,0.0,0.0,100.0,NonResidential,Laboratory,98104.0,3,East,1.0,8,Laboratory,None,None,Compliant,16,SteamUse(kBtu),Electricity(kBtu),None,53166156.0
47.5735,-122.32239,88698.0,72726.0,0.0,100.0,NonResidential,Large Office,98134.0,2,Greater Duwamish,1.0,4,Office,Other - Services,None,Compliant,11,Electricity(kBtu),NaturalGas(kBtu),None,40613740.0
47.6239,-122.35756,33997.0,30000.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98119.0,7,Magnolia / Queen Anne,1.0,4,Supermarket/Grocery Store,Parking,None,Compliant,13,Electricity(kBtu),NaturalGas(kBtu),None,8926736.0
47.62037,-122.33627,400536.0,182439.0,7177.0,100.0,NonResidential,Large Office,98109.0,7,Lake Union,1.0,11,Office,Parking,Other,Compliant,4,Electricity(kBtu),NaturalGas(kBtu),None,17463744.0
47.60121,-122.33518,33279.0,29878.0,8421.0,100.0,NonResidential,Mixed Use Property,98104.0,7,Downtown,1.0,6,Office,Multifamily Housing,Parking,Compliant,114,Electricity(kBtu),None,None,1357119.875
47.51098,-122.27817,293707.0,0.0,0.0,100.0,NonResidential,Warehouse,98178.0,2,Southeast,1.0,2,Non-Refrigerated Warehouse,None,None,Compliant,28,Electricity(kBtu),NaturalGas(kBtu),None,1544193.75
47.71286,-122.33635,53575.0,0.0,0.0,100.0,NonResidential,Other,98013.0,5,Northwest,1.0,2,Urgent Care/Clinic/Other Outpatient,None,None,Compliant,4,Electricity(kBtu),NaturalGas(kBtu),None,31803568.0
47.58995,-122.33472,157345.0,0.0,0.0,100.0,NonResidential,Large Office,98134.0,2,Greater Duwamish,1.0,6,Office,None,None,Compliant,4,Electricity(kBtu),NaturalGas(kBtu),None,11624548.0
47.65642,-122.31475,207017.0,0.0,0.0,100.0,NonResidential,Residence Hall,98195.0,4,Northeast,1.0,5,Residence Hall/Dormitory,None,None,Compliant,4,Electricity(kBtu),NaturalGas(kBtu),None,6275367.5
47.65599,-122.31385,188118.0,7000.0,0.0,100.0,NonResidential,Residence Hall,98195.0,4,Northeast,1.0,7,Residence Hall/Dormitory,Supermarket/Grocery Store,None,Compliant,4,Electricity(kBtu),NaturalGas(kBtu),None,8767617.0
47.53246,-122.33304,138602.0,0.0,0.0,100.0,Nonresidential COS,Other,98108.0,1,Greater Duwamish,2.0,2,Other - Utility,None,None,Compliant,4,Electricity(kBtu),None,None,5475367.0
47.60989,-122.32659,160482.0,106988.0,0.0,100.0,NonResidential,Other,98101.0,3,East,1.0,7,Other,Hospital (General Medical & Surgical),None,Compliant,4,Electricity(kBtu),SteamUse(kBtu),None,42584028.0
47.66201,-122.28386,241500.0,0.0,0.0,100.0,NonResidential,Hospital,98145.0,4,Northeast,1.0,8,Hospital (General Medical & Surgical),None,None,Compliant,3,NaturalGas(kBtu),Electricity(kBtu),None,57764408.0
47.62503,-122.35642,24588.0,17558.0,1686.0,100.0,NonResidential,Retail Store,98109.0,7,Magnolia / Queen Anne,1.0,3,Retail Store,Hotel,Parking,Compliant,98,NaturalGas(kBtu),Electricity(kBtu),None,3886545.0
47.5596,-122.38459,146363.0,0.0,0.0,100.0,NonResidential,Other,98116.0,1,Southwest,1.0,6,Strip Mall,None,None,Compliant,29,Electricity(kBtu),NaturalGas(kBtu),None,11730555.0
47.57984,-122.38577,67263.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98116.0,1,Southwest,1.0,1,Supermarket/Grocery Store,None,None,Compliant,5,Electricity(kBtu),NaturalGas(kBtu),None,14697487.0
47.61156,-122.34401,193393.0,149326.0,38225.0,57.828,NonResidential,Large Office,98121.0,7,Downtown,1.0,13,Office,Parking,Multifamily Housing,Compliant,28,Electricity(kBtu),NaturalGas(kBtu),None,13458948.0
47.6709,-122.27054,70292.0,0.0,0.0,100.0,NonResidential,Worship Facility,98105.0,4,Northeast,1.0,2,Worship Facility,None,None,Compliant,8,Electricity(kBtu),NaturalGas(kBtu),None,1933811.625
47.61449,-122.33956,60000.0,30700.0,0.0,61.27,NonResidential,Other,98121.0,7,Downtown,1.0,7,Data Center,Parking,None,Compliant,41,Electricity(kBtu),None,None,41680640.0
47.61432,-122.31257,48159.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98122.0,3,Central,1.0,6,Office,None,None,Compliant,3,None,None,Electricity(kBtu),342726.0938
47.61386,-122.32647,38000.0,0.0,0.0,100.0,NonResidential,K-12 School,98122.0,3,East,1.0,2,K-12 School,None,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,2912264.0
47.63449,-122.37661,83533.0,28217.0,0.0,73.142,NonResidential,Large Office,98119.0,7,Magnolia / Queen Anne,1.0,3,Office,Parking,None,Compliant,3,Electricity(kBtu),None,None,1363191.625
47.59666,-122.31253,47000.0,0.0,0.0,76.08,NonResidential,Small- and Mid-Sized Office,98144.0,3,Downtown,1.0,3,Office,None,None,Compliant,3,Electricity(kBtu),NaturalGas(kBtu),None,2502131.0
47.66629,-122.3826,60245.0,26067.0,0.0,63.213,NonResidential,Hotel,98107.0,6,Ballard,1.0,4,Hotel,Parking,Swimming Pool,Compliant,3,Electricity(kBtu),None,None,3497215.5
47.61885,-122.30341,79805.0,7000.0,0.0,100.0,NonResidential,Senior Care Community,98112.0,3,Central,1.0,6,Senior Care Community,Parking,None,Compliant,3,Electricity(kBtu),NaturalGas(kBtu),None,7531325.0
47.73143,-122.32784,63500.0,0.0,0.0,100.0,NonResidential,K-12 School,98125.0,5,Northwest,1.0,2,K-12 School,None,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,1662054.125
47.66246,-122.29898,318986.0,19909.0,0.0,21.563,NonResidential,Other,98105.0,4,Northeast,1.0,6,Lifestyle Center,Medical Office,None,Compliant,3,NaturalGas(kBtu),Electricity(kBtu),None,25959642.0
47.58872,-122.33475,191333.0,133432.0,0.0,56.044,NonResidential,Large Office,98134.0,2,Greater Duwamish,1.0,7,Office,Parking,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,4581493.0
47.5843,-122.32229,24520.0,0.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,2,Automobile Dealership,Parking,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,544172.375
47.51377011,-122.3432804,44162.0,15761.0,0.0,100.0,NonResidential,Other,98146.0,1,Delridge,1.0,2,Pre-school/Daycare,Parking,None,Compliant,6,Electricity(kBtu),NaturalGas(kBtu),None,1546484.875
47.52472,-122.27074,35361.0,12689.0,2110.0,100.0,Nonresidential COS,Other,98118.0,2,Southeast,1.0,1,Other - Recreation,Fitness Center/Health Club/Gym,Office,Compliant,3,NaturalGas(kBtu),Electricity(kBtu),None,12095818.0
47.61699,-122.32083,99765.0,0.0,0.0,100.0,NonResidential,University,98122.0,3,East,1.0,2,College/University,None,None,Compliant,23,Electricity(kBtu),NaturalGas(kBtu),None,3185005.25
47.61748356,-122.321853,472384.0,0.0,0.0,100.0,NonResidential,University,98122.0,3,East,1.0,3,College/University,None,None,Compliant,91,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),37022180.0
47.60986,-122.32774,1010135.0,0.0,0.0,100.0,NonResidential,Hospital,98101.0,3,East,1.0,8,Hospital (General Medical & Surgical),None,None,Compliant,96,Electricity(kBtu),SteamUse(kBtu),None,163945984.0
47.60898,-122.34213,38800.0,3650.0,586.0,20.971,NonResidential,Senior Care Community,98101.0,7,Downtown,1.0,3,Senior Care Community,Other - Public Services,Office,Compliant,27,Electricity(kBtu),NaturalGas(kBtu),None,2737534.5
47.67034,-122.3873,41198.0,0.0,0.0,100.0,NonResidential,Supermarket / Grocery Store,98107.0,6,Ballard,1.0,8,Supermarket/Grocery Store,None,None,Compliant,6,Electricity(kBtu),NaturalGas(kBtu),None,7768057.5
47.59523,-122.32334,20983.0,0.0,0.0,100.0,Nonresidential COS,Other,98124.0,2,Greater Duwamish,1.0,1,"Repair Services (Vehicle, Shoe, Locksmith, etc)",None,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,923812.8125
47.5626,-122.29396,40265.0,0.0,0.0,100.0,NonResidential,Other,98108.0,2,Southeast,1.0,0,Pre-school/Daycare,None,None,Compliant,7,Electricity(kBtu),NaturalGas(kBtu),None,2159170.25
47.65395,-122.30584,58779.0,0.0,0.0,100.0,NonResidential,University,98195.0,4,Northeast,1.0,4,College/University,None,None,Compliant,47,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),5000717.0
47.65718,-122.31632,176225.0,24000.0,0.0,100.0,NonResidential,Residence Hall,98105.0,4,Northeast,1.0,0,Residence Hall/Dormitory,Parking,None,Compliant,5,Electricity(kBtu),NaturalGas(kBtu),None,4926695.0
47.65356,-122.30613,203030.0,0.0,0.0,100.0,NonResidential,University,98195.0,4,Northeast,1.0,6,College/University,None,None,Compliant,18,Electricity(kBtu),SteamUse(kBtu),NaturalGas(kBtu),51168308.0
47.65577,-122.3153,166991.0,0.0,0.0,100.0,NonResidential,Residence Hall,98195.0,4,Northeast,1.0,0,Residence Hall/Dormitory,None,None,Compliant,63,Electricity(kBtu),NaturalGas(kBtu),None,15965859.0
47.65447,-122.31733,89392.0,0.0,0.0,100.0,NonResidential,Residence Hall,98195.0,4,Northeast,1.0,0,Residence Hall/Dormitory,None,None,Compliant,46,Electricity(kBtu),None,None,6960904.5
47.65176,-122.30756,97040.0,0.0,0.0,100.0,NonResidential,Residence Hall,98195.0,4,Northeast,1.0,0,Residence Hall/Dormitory,None,None,Compliant,5,Electricity(kBtu),NaturalGas(kBtu),None,3894142.5
47.62384,-122.33941,427181.0,169195.0,0.0,100.0,NonResidential,Large Office,98109.0,7,Lake Union,1.0,6,Office,Parking,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,16371039.0
47.57054,-122.29139,87576.0,0.0,0.0,86.214,NonResidential,Self-Storage Facility,98144.0,2,Southeast,1.0,4,Self-Storage Facility,None,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,940844.6875
47.66414,-122.31664,83600.0,39000.0,0.0,100.0,NonResidential,Other,98105.0,4,Northeast,1.0,3,Parking,Automobile Dealership,None,Compliant,2,Electricity(kBtu),None,None,1399581.625
47.61371,-122.31774,25927.0,5834.0,5160.0,100.0,NonResidential,Small- and Mid-Sized Office,98122.0,3,East,1.0,5,Office,Parking,Multifamily Housing,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,2346692.5
47.62906,-122.34259,359040.0,151658.0,1087.0,100.0,NonResidential,Large Office,98109.0,7,Magnolia / Queen Anne,1.0,10,Office,Parking,Restaurant,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,18760766.0
47.61665,-122.33261,159500.0,0.0,0.0,100.0,NonResidential,Hotel,98101.0,7,Downtown,1.0,14,Hotel,None,None,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,5525072.5
47.62146,-122.33976,341897.0,136594.0,0.0,66.037,NonResidential,Large Office,98109.0,7,Lake Union,1.0,12,Office,Parking,None,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,12720069.0
47.66144,-122.38723,11745.0,11745.0,0.0,100.0,NonResidential,Mixed Use Property,98199.0,7,Magnolia / Queen Anne,1.0,2,Office,"Repair Services (Vehicle, Shoe, Locksmith, etc)",None,Compliant,2,Electricity(kBtu),None,None,627854.125
47.58542,-122.32185,202171.0,108036.0,0.0,100.0,NonResidential,Other,98134.0,2,Greater Duwamish,1.0,2,Parking,Automobile Dealership,None,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,4991893.5
47.62263,-122.33976,342173.0,147597.0,0.0,65.617,NonResidential,Large Office,98109.0,7,Lake Union,1.0,12,Office,Parking,None,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,13998638.0
47.62251,-122.3339,342838.0,202178.0,6313.200195,63.171,Nonresidential COS,Large Office,98109.0,7,Lake Union,1.0,13,Office,Parking,Retail Store,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,13239050.0
47.65476,-122.34732,88157.0,41539.0,0.0,67.246,NonResidential,Hotel,98103.0,4,Lake Union,1.0,4,Hotel,Parking,Swimming Pool,Compliant,2,Electricity(kBtu),NaturalGas(kBtu),None,6042399.5
47.54425,-122.31776,52085.0,0.0,0.0,91.894,NonResidential,Warehouse,98108.0,2,Greater Duwamish,1.0,1,Non-Refrigerated Warehouse,None,None,Compliant,61,NaturalGas(kBtu),Electricity(kBtu),None,3605855.5
47.53161,-122.29944,24990.0,0.0,0.0,100.0,NonResidential,Small- and Mid-Sized Office,98108.0,2,Greater Duwamish,1.0,2,Office,None,None,Compliant,87,NaturalGas(kBtu),Electricity(kBtu),None,4420650.5
47.68109,-122.2618,72000.0,0.0,0.0,100.0,NonResidential,Other,98155.0,4,Northeast,1.0,1,Other - Recreation,None,None,Compliant,3,Electricity(kBtu),NaturalGas(kBtu),None,2925780.0
47.58831,-122.3065,45728.0,0.0,0.0,100.0,NonResidential,K-12 School,98144.0,3,Greater Duwamish,1.0,3,K-12 School,Parking,None,Compliant,1,Electricity(kBtu),None,None,1325972.75
47.62497,-122.33883,151523.0,106498.0,84002.0,75.375,NonResidential,Mixed Use Property,98109.0,7,Lake Union,1.0,6,Laboratory,Office,Parking,Compliant,1,Electricity(kBtu),NaturalGas(kBtu),None,39364116.0
47.66127,-122.31256,68916.0,0.0,0.0,100.0,Nonresidential WA,University,98195.0,4,Northeast,1.0,1,College/University,None,None,Compliant,54,Electricity(kBtu),None,None,3180819.25
47.70541,-122.32232,9900.0,8577.0,1364.0,100.0,Nonresidential COS,Mixed Use Property,98125.0,5,North,1.0,1,Other - Recreation,Fitness Center/Health Club/Gym,Pre-school/Daycare,Compliant,11,Electricity(kBtu),None,None,636965.5
47.59905,-122.29787,11685.0,0.0,0.0,100.0,Nonresidential COS,Other,98144.0,3,Central,1.0,1,Prison/Incarceration,None,None,Compliant,3,NaturalGas(kBtu),Electricity(kBtu),None,851053.8125
47.6933,-122.37717,11968.0,0.0,0.0,100.0,Nonresidential COS,Other,98117.0,6,Ballard,1.0,1,Prison/Incarceration,None,None,Compliant,6,Electricity(kBtu),NaturalGas(kBtu),None,783423.0
47.72126,-122.29735,11285.0,0.0,0.0,100.0,Nonresidential COS,Other,98125.0,5,North,1.0,1,Prison/Incarceration,None,None,Compliant,67,Electricity(kBtu),NaturalGas(kBtu),None,645665.375
47.67295,-122.39228,8680.0,7014.0,535.0,100.0,Nonresidential COS,Other,98107.0,6,Ballard,1.0,1,Other - Recreation,Fitness Center/Health Club/Gym,Pre-school/Daycare,Compliant,105,Electricity(kBtu),NaturalGas(kBtu),None,936616.5
47.67734,-122.37624,10912.0,1670.0,187.0,100.0,Nonresidential COS,Other,98117.0,6,Ballard,1.0,1,Other - Recreation,Fitness Center/Health Club/Gym,Office,Compliant,44,NaturalGas(kBtu),Electricity(kBtu),None,5117308.5
47.63228,-122.31574,23445.0,0.0,0.0,100.0,Nonresidential COS,Other,98112.0,3,East,1.0,1,Other - Recreation,None,None,Compliant,104,NaturalGas(kBtu),Electricity(kBtu),None,5976246.0
47.60775,-122.30225,8108.0,7726.0,3779.0,100.0,Nonresidential COS,Mixed Use Property,98122.0,3,Central,1.0,1,Other - Recreation,Fitness Center/Health Club/Gym,Office,Compliant,22,NaturalGas(kBtu),Electricity(kBtu),None,1813404.0
47.54067,-122.37441,18261.0,0.0,0.0,100.0,Nonresidential COS,Other,98126.0,1,Delridge,1.0,1,Other - Recreation,None,None,Compliant,34,Electricity(kBtu),NaturalGas(kBtu),None,932082.125
47.59625,-122.32283,16000.0,0.0,0.0,100.0,Nonresidential COS,Other,55075.0,2,Downtown,1.0,1,Other - Recreation,None,None,Compliant,12,NaturalGas(kBtu),Electricity(kBtu),None,950276.1875
